n,obs_mean,fc_mean,bias,mae,rmse,pooled_corr,model,obs,lead_day,season
47104,2.944441297460629,1.7877829671934855,-1.1566583302671434,2.5944574846408934,5.810104161218531,0.4460439439888055,fourcastnet,CHIRPS,1,MAM
47104,2.944441297460629,2.7644773196578134,-0.17996397780281503,2.8480824756585186,6.855910037653576,0.43054087037616307,gencast,CHIRPS,1,MAM
47104,2.944441297460629,2.8285540566882545,-0.11588724077237454,3.171460075924437,6.99608822260428,0.357268037299193,graphcast,CHIRPS,1,MAM
47104,2.944441297460629,3.026141265511601,0.08169996805097215,3.0713685463051354,6.234009452904836,0.41491075625095397,neuralgcm,CHIRPS,1,MAM
47104,2.944441297460629,1.922959578704747,-1.0214817187558818,2.6270246268984545,5.775923325842223,0.43670930418223347,fourcastnet,CHIRPS,3,MAM
47104,2.944441297460629,2.749268394799044,-0.19517290266158474,2.674707016333599,5.736233653379185,0.49560320740113956,gencast,CHIRPS,3,MAM
47104,2.944441297460629,2.5601036325971136,-0.3843376648635146,3.104979719384143,6.2563032772717655,0.30907724357885413,graphcast,CHIRPS,3,MAM
47104,2.944441297460629,3.0066103156105775,0.06216901814994868,2.974040824019767,5.887081190928894,0.42645342903835803,neuralgcm,CHIRPS,3,MAM
47104,2.944441297460629,2.0350670936778457,-0.9093742037827834,2.6572884688933107,5.754214244648379,0.44156444175815024,fourcastnet,CHIRPS,5,MAM
47104,2.944441297460629,2.877872941580127,-0.0665683558805016,2.769187956853501,5.8248617557852675,0.4735528018752443,gencast,CHIRPS,5,MAM
47104,2.944441297460629,3.266065521883566,0.32162422442293687,3.564737439263541,6.520260377971437,0.26260610516492056,graphcast,CHIRPS,5,MAM
47104,2.944441297460629,2.8266437207242228,-0.11779757673640617,2.9029331749717397,5.791410152343434,0.4249312673979845,neuralgcm,CHIRPS,5,MAM
47104,2.944441297460629,1.9597239882240785,-0.9847173092365505,2.7187169287151116,5.92792499056083,0.38856169712596494,fourcastnet,CHIRPS,7,MAM
47104,2.944441297460629,2.9177187453141307,-0.026722552146498105,2.822465210166648,5.852572546886889,0.4547280605080854,gencast,CHIRPS,7,MAM
47104,2.944441297460629,3.848805595515359,0.90436429805473,4.086534179919815,7.006388461031765,0.18745232430730044,graphcast,CHIRPS,7,MAM
47104,2.944441297460629,3.319435403162447,0.3749941057018173,3.132563824254644,5.941258506301581,0.41300856107391787,neuralgcm,CHIRPS,7,MAM
47104,3.0001490782472326,1.7877829671934855,-1.2123661110537474,2.0560142414949127,5.126381232679083,0.6478899018802441,fourcastnet,ERA5,1,MAM
47104,3.0001490782472326,2.7644773196578134,-0.235671758589419,1.855298511553706,4.974919333415676,0.7116035310177189,gencast,ERA5,1,MAM
47104,3.0001490782472326,2.8285540566882545,-0.17159502155897852,2.571949177378179,6.1918992469212455,0.5182728595865208,graphcast,ERA5,1,MAM
47104,3.0001490782472326,3.026141265511601,0.025992187264368295,2.55642466973206,5.667963562202275,0.5477713242937741,neuralgcm,ERA5,1,MAM
47104,3.0001490782472326,1.922959578704747,-1.0771894995424858,2.1362434498729073,5.3570574745905475,0.595585462882291,fourcastnet,ERA5,3,MAM
47104,3.0001490782472326,2.749268394799044,-0.25088068344818876,2.010833492613993,4.785635363985714,0.6832600337318404,gencast,ERA5,3,MAM
47104,3.0001490782472326,2.5601036325971136,-0.4400454456501186,2.76178063075825,5.987987039511446,0.4288959928110808,graphcast,ERA5,3,MAM
47104,3.0001490782472326,3.0066103156105775,0.006461237363344806,2.5545411119603147,5.539899175752341,0.5388988766703464,neuralgcm,ERA5,3,MAM
47104,3.0001490782472326,2.0350670936778457,-0.9650819845693874,2.1811822687426643,5.330341586065528,0.5951636311516,fourcastnet,ERA5,5,MAM
47104,3.0001490782472326,2.877872941580127,-0.12227613666710552,2.133346491392452,5.062511790101545,0.6381570358458757,gencast,ERA5,5,MAM
47104,3.0001490782472326,3.266065521883566,0.2659164436363329,3.297122266234254,6.322034308515622,0.3603290574030371,graphcast,ERA5,5,MAM
47104,3.0001490782472326,2.8266437207242228,-0.1735053575230101,2.54553692388095,5.573045807087331,0.5227041657314333,neuralgcm,ERA5,5,MAM
47104,3.0001490782472326,1.9597239882240785,-1.0404250900231544,2.2768661229568847,5.594031705758717,0.5371940191806448,fourcastnet,ERA5,7,MAM
47104,3.0001490782472326,2.9177187453141307,-0.08243033293310201,2.282311415485705,5.266133408351078,0.5989745384724826,gencast,ERA5,7,MAM
47104,3.0001490782472326,3.848805595515359,0.8486565172681263,3.8639702498230397,6.884679005595567,0.2639118922137076,graphcast,ERA5,7,MAM
47104,3.0001490782472326,3.319435403162447,0.3192863249152134,2.788319035239788,5.70812692594516,0.5044903481302836,neuralgcm,ERA5,7,MAM
47012,2.8652623157170924,1.7907670502969049,-1.0744952654201883,2.7296068403445024,5.995692573258277,0.3652423586599495,fourcastnet,TAMSAT,1,MAM
47012,2.8652623157170924,2.768615907717622,-0.09664640799947104,3.1284628022233503,7.252990278068291,0.34823862726673294,gencast,TAMSAT,1,MAM
47012,2.8652623157170924,2.832479813114061,-0.03278250260303186,3.3452359215156906,7.119552409338287,0.31749228769554216,graphcast,TAMSAT,1,MAM
47012,2.8652623157170924,3.0304665776735975,0.16520426195650464,3.282075947153693,6.459707241340469,0.34989057578345156,neuralgcm,TAMSAT,1,MAM
47012,2.8652623157170924,1.9263845900135872,-0.9388777257035059,2.7415990509605437,5.89143342782651,0.3679392692310184,fourcastnet,TAMSAT,3,MAM
47012,2.8652623157170924,2.7528586519776352,-0.1124036637394579,2.859254054446488,5.923062266413741,0.4399047236523702,gencast,TAMSAT,3,MAM
47012,2.8652623157170924,2.564034484177062,-0.3012278315400309,3.192973541420097,6.248577717431481,0.2771931954053393,graphcast,TAMSAT,3,MAM
47012,2.8652623157170924,3.011082154585549,0.14581983886845562,3.15750510265416,6.064215901911233,0.360771336978839,neuralgcm,TAMSAT,3,MAM
47012,2.8652623157170924,2.0387959999883596,-0.8264663157287331,2.7594689054837205,5.81640317958561,0.39011697513683175,fourcastnet,TAMSAT,5,MAM
47012,2.8652623157170924,2.8821402180232645,0.01687790230617112,2.92924337264946,5.938662785848897,0.4308281794892189,gencast,TAMSAT,5,MAM
47012,2.8652623157170924,3.271341425405044,0.40607910968795075,3.6329588508979347,6.419136687736366,0.25883902769641803,graphcast,TAMSAT,5,MAM
47012,2.8652623157170924,2.8306051562171333,-0.03465715949995994,3.039427781012619,5.882273550065661,0.37236177865907555,neuralgcm,TAMSAT,5,MAM
47012,2.8652623157170924,1.9633075889565315,-0.9019547267605612,2.7912983662347544,5.934072771833871,0.3467328138527084,fourcastnet,TAMSAT,7,MAM
47012,2.8652623157170924,2.9223213633527445,0.057059047635651845,2.956864932076596,5.939787488528303,0.4145807778194567,gencast,TAMSAT,7,MAM
47012,2.8652623157170924,3.855408141168938,0.9901458254518454,4.138479287299383,6.89724136775107,0.18834852026976817,graphcast,TAMSAT,7,MAM
47012,2.8652623157170924,3.3246148841694096,0.45935256845231764,3.2579183902164974,6.0061237161648195,0.3729404168995315,neuralgcm,TAMSAT,7,MAM
